"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "lakopark_neve" "epites_eve"
"1" "77" "115" "3" " 8. kerület, Józsefváros – Corvinnegyed " "jó állapotú" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "van" "nincs megadva" "falfutés, gáz (cirko)" "van" "nincs megadva" "nincs megadva" "délnyugat" "nincs megadva" "2.2 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA
"2" "50.2" "73" "3" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délnyugat" "kertre nézo" "13.7 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"3" "68" "83" "2" " 1. kerület, Krisztinaváros " "felújítandó" "összkomfortos" "nincs megadva" "2" "5" "van" "3 m vagy magasabb" "távfutés" "nincs" "nem" "külön helyiségben" "délnyugat" "utcai" "8 m²" "nem" "nem tetotéri" "utca, közterület" NA "1950 elott"
"4" "40.8" "60" "2" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délkelet" "udvari" "5.4 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"5" "50.2" "73" "3" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délkelet" "kertre nézo" "13.7 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"6" "26.99" "44" "1" " 9. kerület, Pöttyös utca " "felújítandó" "összkomfortos" "nincs megadva" "4" "4" "nincs" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "egy helyiségben" "délkelet" "utcai" "4.5 m²" "nincs megadva" "nem tetotéri" "utca, közterület" NA "1950-1980 között"
"7" "29.6" "46" "1" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "dél" "kertre nézo" NA "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"8" "40.8" "60" "2" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "északnyugat" "udvari" "5.4 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"9" "50.2" "73" "3" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délnyugat" "udvari" "13.7 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"10" "40.8" "60" "2" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délkelet" "kertre nézo" "5.4 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"11" "50.2" "73" "3" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "dél" "udvari" "13.7 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"12" "29.6" "46" "1" " 10. kerület, Tulipán Lakókert " "új építésu" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "dél" "kertre nézo" NA "nincs megadva" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"13" "61.3" "89" "2" " 10. kerület, Tulipán Lakókert " "új építésu" "nincs megadva" "nincs megadva" "földszint" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, padlófutés" NA "nincs megadva" "külön helyiségben" "délkelet" "kertre nézo" "12.9 m²" "igen" "nincs megadva" "nincs megadva" "Tulipán Lakókert" "2021"
"14" "53.9" "67" "2" " 2. kerület, Víziváros " "közepes állapotú" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "kelet" "utcai" "2 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA "1950 elott"
"15" "71.5" "93" "3" " 10. kerület, Cserkesz Lakóház " "új építésu" "összkomfortos" "nincs megadva" "4" "4" "van" "3 m-nél alacsonyabb" "gázkazán, házközponti egyedi méréssel" NA "nincs megadva" "külön helyiségben" "délkelet" "nincs megadva" "41.51 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "Cserkesz Lakóház" "2020"
"16" "179.5" "121" "4" " 6. kerület, Andrássy út " "jó állapotú" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "2 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA
"17" "59" "56" "2" " 10. kerület, Cserkesz Lakóház " "új építésu" "összkomfortos" "nincs megadva" "4" "4" "van" "3 m-nél alacsonyabb" "gázkazán, házközponti egyedi méréssel" NA "nincs megadva" "külön helyiségben" "délkelet" "nincs megadva" "74.34 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "Cserkesz Lakóház" "2020"
"18" "47.8" "62" "3" " 10. kerület, Cserkesz Lakóház " "új építésu" "összkomfortos" "nincs megadva" "4" "4" "van" "3 m-nél alacsonyabb" "gázkazán, házközponti egyedi méréssel" NA "nincs megadva" "külön helyiségben" "nyugat" "nincs megadva" "27.1 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "Cserkesz Lakóház" "2020"
"19" "41.1" "62" "2" " 10. kerület, Cserkesz Lakóház " "új építésu" "nincs megadva" "nincs megadva" "3" "4" "nincs megadva" "3 m-nél alacsonyabb" "gázkazán, házközponti egyedi méréssel" NA "nincs megadva" "külön helyiségben" "dél" "nincs megadva" "5.4 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Cserkesz Lakóház" "2020"
"20" "29.8" "43" "2" " 10. kerület, Cserkesz Lakóház " "új építésu" "összkomfortos" "nincs megadva" "3" "4" "van" "3 m-nél alacsonyabb" "gázkazán, házközponti egyedi méréssel" NA "nincs megadva" "külön helyiségben" "dél" "nincs megadva" "6.62 m²" "nincs megadva" "nincs megadva" "nincs megadva" "Cserkesz Lakóház" "2020"
